Empresa.....: N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;Data/Hora.: 09/04/2024 16:43:11;;;;;;;;;;;;
TABELA DE PREÇO;;;;Usuário.: MARCELO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Descrição...: TABELA DE PRECO 18/03;;;;;;;;;;;;;;;;
Dt. Inicial...........: 17/03/2013;;Dt. Final.......: 31/12/2050;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Código;Código Comercial;Produto;Preço de Venda;COMISSAO 1 %;COMISSAO 2 %;COMISSAO 3 %;COMISSAO 4 %;COMISSAO 5 %;COMISSAO 6 %;COMISSAO 7 %;COMISSAO 8 %;COMISSAO 9 %;COMISSAO 10 %;;;
20879;20879;LINHA BORDAR ALFA/TEMPERATURA WB006;5,9900;6,0499;6,1098;6,1697;6,2296;6,2895;6,3494;6,4093;6,4692;6,5291;6,5890;;;
20880;20880;LINHA BORDAR ALFA/TEMPERATURA WB007;5,9900;6,0499;6,1098;6,1697;6,2296;6,2895;6,3494;6,4093;6,4692;6,5291;6,5890;;;
20569;20569;LINHA BORDAR BETA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20901;20901;LINHA BORDAR 1000M ALFA MARINHO AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
20902;20902;LINHA BORDAR 1000M ALFA PRETA AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
20900;20900;LINHA BORDAR 1000M ALFA VERDE AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
20899;20899;LINHA BORDAR 1000M BETA BRANCA AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
20903;20903;LINHA BORDAR 1000M BETA MARROM AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
20898;20898;LINHA BORDAR 1000M BETA VERMELHO AMOSTRA;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
16506;2466;LINHA DE COSTURA DOMESTICA INDUSTRIAL 5 BRANCA 5 PRETA;30,0000;30,3000;30,6000;30,9000;31,2000;31,5000;31,8000;32,1000;32,4000;32,7000;33,0000;;;
15849;1748;LINHA DE COSTURA RETA DOMESTICA  INDUSTRIAL  5 PRETA ;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
15873;1772;LINHA DE COSTURA RETA DOMESTICA  INDUSTRIAL 5 BRANCA;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
15868;1767;LINHA DE COSTURA RETA 120 1500JDS 10 BRANCA;30,0000;30,3000;30,6000;30,9000;31,2000;31,5000;31,8000;32,1000;32,4000;32,7000;33,0000;;;
15871;1770;LINHA DE COSTURA RETA 120 1500JDS 10 PRETA;30,0000;30,3000;30,6000;30,9000;31,2000;31,5000;31,8000;32,1000;32,4000;32,7000;33,0000;;;
3497;3497;LINHA NYLON CORES;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;
2034;2034;LINHA NYLON 0,18MM COM DISPENSER;136,5000;137,8650;139,2300;140,5950;141,9600;143,3250;144,6900;146,0550;147,4200;148,7850;150,1500;;;
18302;18302;LINHA NYLON 40 ALFA 250G 0318 CINZA;23,0000;23,2300;23,4600;23,6900;23,9200;24,1500;24,3800;24,6100;24,8400;25,0700;25,3000;;;
18346;18346;LINHA NYLON 40 ALFA 80G 0317 CINZA;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
18345;18345;LINHA NYLON 40 ALFA 80G 0318 CINZA;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
18344;18344;LINHA NYLON 40 ALFA 80G 0336 CAQUI;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
18348;18348;LINHA NYLON 40 ALFA 80G 0407 MARROM;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
18347;18347;LINHA NYLON 40 ALFA 80G 0408 MARROM;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
18150;18150;LINHA NYLON 40 ALFA 80G 0603 CAQUI;7,9000;7,9790;8,0580;8,1370;8,2160;8,2950;8,3740;8,4530;8,5320;8,6110;8,6900;;;
20390;20390;LINHA P/ BORDAR ALFA 95002 ROSA;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
15693;15693;LINHA P/ BORDAR ALFA 95029 AMARELO CLARO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
19250;19250;LINHA P/ BORDAR ALFA 95096 PRATA;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
19234;19234;LINHA P/ BORDAR ALFA 95099 LARANJA FLUOR;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20282;20282;LINHA P/ BORDAR ALFA 95100 ROSA FLUOR;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20360;20360;LINHA P/ BORDAR ALFA 95101 ROSA;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
19249;19249;LINHA P/ BORDAR ALFA 95103 LARANJA CITRUS;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20284;20284;LINHA P/ BORDAR ALFA 95105 ROXO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20456;20456;LINHA P/ BORDAR ALFA 95129 ROSADO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20392;20392;LINHA P/ BORDAR ALFA 95132 AM. CLARO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20457;20457;LINHA P/ BORDAR ALFA 95139 AZUL CLARO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20458;20458;LINHA P/ BORDAR ALFA 95177 VERDE CLARO;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
19544;19544;LINHA P/ BORDAR ALFA 95186 MOSTARDA;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
15694;15694;LINHA P/ BORDAR ALFA 95237 CINZA;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20962;20962;LINHA P/ BORDAR ALFA 95970;4,9000;4,9490;4,9980;5,0470;5,0960;5,1450;5,1940;5,2430;5,2920;5,3410;5,3900;;;
20931;20931;LINHA P/ BORDAR BETA G588;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20939;20939;LINHA P/ BORDAR BETA MULTICOLOR GM811;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21078;21078;LINHA P/ BORDAR BETA 95002;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20562;20562;LINHA P/ BORDAR BETA 95003 ROSA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20459;20459;LINHA P/ BORDAR BETA 95007 VERMELHO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21079;21079;LINHA P/ BORDAR BETA 95017;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20634;20634;LINHA P/ BORDAR BETA 95018 AZUL;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20563;20563;LINHA P/ BORDAR BETA 95019 CELESTE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20564;20564;LINHA P/ BORDAR BETA 95020 ROYAL CLARO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20394;20394;LINHA P/ BORDAR BETA 95021 ROYAL ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20635;20635;LINHA P/ BORDAR BETA 95023 PETROLEO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20565;20565;LINHA P/ BORDAR BETA 95024 MARINHO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21080;21080;LINHA P/ BORDAR BETA 95026;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21081;21081;LINHA P/ BORDAR BETA 95027;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20827;20827;LINHA P/ BORDAR BETA 95028 B*;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20627;20627;LINHA P/ BORDAR BETA 95028 VERDE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21082;21082;LINHA P/ BORDAR BETA 95029;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20460;20460;LINHA P/ BORDAR BETA 95033 AMARELO B.B.;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20629;20629;LINHA P/ BORDAR BETA 95034 OCRE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
1811;1811;LINHA P/ BORDAR BETA 95039 CAQUI CLARO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20826;20826;LINHA P/ BORDAR BETA 95041;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20566;20566;LINHA P/ BORDAR BETA 95042 OCRE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20567;20567;LINHA P/ BORDAR BETA 95046 CINZA ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20461;20461;LINHA P/ BORDAR BETA 95047 CHUMBO ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20521;20521;LINHA P/ BORDAR BETA 95049 AMARELO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
1812;1812;LINHA P/ BORDAR BETA 95050 ABACATE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20568;20568;LINHA P/ BORDAR BETA 95053 BEGE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20626;20626;LINHA P/ BORDAR BETA 95054 VERDE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20462;20462;LINHA P/ BORDAR BETA 95056 MARINHO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20395;20395;LINHA P/ BORDAR BETA 95058 CANARIO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
10977;10977;LINHA P/ BORDAR BETA 95060;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
95094;95094;LINHA P/ BORDAR BETA 95062;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20943;20943;LINHA P/ BORDAR BETA 95063;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20396;20396;LINHA P/ BORDAR BETA 95066 VERMELHO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
1816;1816;LINHA P/ BORDAR BETA 95067 VERDE CLARO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20522;20522;LINHA P/ BORDAR BETA 95072 AZUL CELESTE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20463;20463;LINHA P/ BORDAR BETA 95074 MARROM;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20397;20397;LINHA P/ BORDAR BETA 95075 VERDE ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20464;20464;LINHA P/ BORDAR BETA 95076 CINZA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20630;20630;LINHA P/ BORDAR BETA 95077 CAQUI;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20570;20570;LINHA P/ BORDAR BETA 95078 BORDO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20465;20465;LINHA P/ BORDAR BETA 95082 CHUMBO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20466;20466;LINHA P/ BORDAR BETA 95083 MOSTARDA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20523;20523;LINHA P/ BORDAR BETA 95087 PINK;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20571;20571;LINHA P/ BORDAR BETA 95088 MUSGO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20625;20625;LINHA P/ BORDAR BETA 95089 CINZA CLARO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21104;21104;LINHA P/ BORDAR BETA 95090;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20467;20467;LINHA P/ BORDAR BETA 95094 LARANJA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20572;20572;LINHA P/ BORDAR BETA 95095 LARANJA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21083;21083;LINHA P/ BORDAR BETA 95096;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21084;21084;LINHA P/ BORDAR BETA 95097;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20524;20524;LINHA P/ BORDAR BETA 95099 LARANJA FLUOR;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20525;20525;LINHA P/ BORDAR BETA 95100 ROSA FLUOR;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21085;21085;LINHA P/ BORDAR BETA 95101;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20526;20526;LINHA P/ BORDAR BETA 95102 VERDE FLUOR;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21086;21086;LINHA P/ BORDAR BETA 95103;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21087;21087;LINHA P/ BORDAR BETA 95105;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20573;20573;LINHA P/ BORDAR BETA 95113 PALHA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
1822;1822;LINHA P/ BORDAR BETA 95115 ROYAL MEDIO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20574;20574;LINHA P/ BORDAR BETA 95116 LARANJA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20468;20468;LINHA P/ BORDAR BETA 95119 MOSTARDA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20575;20575;LINHA P/ BORDAR BETA 95121 AZUL;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21088;21088;LINHA P/ BORDAR BETA 95122;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21089;21089;LINHA P/ BORDAR BETA 95126;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21090;21090;LINHA P/ BORDAR BETA 95127;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
11237;11237;LINHA P/ BORDAR BETA 95128;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21091;21091;LINHA P/ BORDAR BETA 95129;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21092;21092;LINHA P/ BORDAR BETA 95132;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21093;21093;LINHA P/ BORDAR BETA 95133;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21094;21094;LINHA P/ BORDAR BETA 95139;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
1824;1824;LINHA P/ BORDAR BETA 95146 CINZA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20469;20469;LINHA P/ BORDAR BETA 95158 AMARELO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21095;21095;LINHA P/ BORDAR BETA 95173;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20576;20576;LINHA P/ BORDAR BETA 95176 PRATA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21096;21096;LINHA P/ BORDAR BETA 95177;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20470;20470;LINHA P/ BORDAR BETA 95183 ROXO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21097;21097;LINHA P/ BORDAR BETA 95186;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20631;20631;LINHA P/ BORDAR BETA 95189 CAQUI CLARO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
11242;11242;LINHA P/ BORDAR BETA 95193;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20825;20825;LINHA P/ BORDAR BETA 95204;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20577;20577;LINHA P/ BORDAR BETA 95205 CAQUI ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21098;21098;LINHA P/ BORDAR BETA 95206;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20398;20398;LINHA P/ BORDAR BETA 95215 VERMELHO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20624;20624;LINHA P/ BORDAR BETA 95233 CINZA ESCURO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
19539;19539;LINHA P/ BORDAR BETA 95237 ;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20628;20628;LINHA P/ BORDAR BETA 95277 LILAS;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20578;20578;LINHA P/ BORDAR BETA 95284 CELESTE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20636;20636;LINHA P/ BORDAR BETA 95285 VERDE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20633;20633;LINHA P/ BORDAR BETA 95290 VERDE AGUA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20579;20579;LINHA P/ BORDAR BETA 95297 AMARELO;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20915;20915;LINHA P/ BORDAR BETA 95306;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20399;20399;LINHA P/ BORDAR BETA 95310 BRANCA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20400;20400;LINHA P/ BORDAR BETA 95311 PRETA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20944;20944;LINHA P/ BORDAR BETA 95427;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21100;21100;LINHA P/ BORDAR BETA 95499;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20934;20934;LINHA P/ BORDAR BETA 95526;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20580;20580;LINHA P/ BORDAR BETA 95584 OCRE;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20935;20935;LINHA P/ BORDAR BETA 95600;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20632;20632;LINHA P/ BORDAR BETA 95602 MOSTARDA;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
10976;10976;LINHA P/ BORDAR BETA 95615;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
21099;21099;LINHA P/ BORDAR BETA 95619;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20942;20942;LINHA P/ BORDAR BETA 95629;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20955;20955;LINHA P/ BORDAR BETA 95678;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20956;20956;LINHA P/ BORDAR BETA 95700;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20957;20957;LINHA P/ BORDAR BETA 95701;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20958;20958;LINHA P/ BORDAR BETA 95970;7,4000;7,4740;7,5480;7,6220;7,6960;7,7700;7,8440;7,9180;7,9920;8,0660;8,1400;;;
20596;20596;LINHA P/ BORDAR CORES;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;
3515;3515;LINHA TRICHE PT 50 5000M;26,6500;26,9165;27,1830;27,4495;27,7160;27,9825;28,2490;28,5155;28,7820;29,0485;29,3150;;;
19817;19817;LINHA 100G OVER ALFA    CORES DIVERSAS* ;1,9900;2,0099;2,0298;2,0497;2,0696;2,0895;2,1094;2,1293;2,1492;2,1691;2,1890;;;
1999;1999;LINHA 100G OVER ALFA    0100;3,2500;3,2825;3,3150;3,3475;3,3800;3,4125;3,4450;3,4775;3,5100;3,5425;3,5750;;;
2880;2880;LINHA 100G OVER ALFA    0101;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
19533;19533;LINHA 100G OVER ALFA    0500 ;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
2004;2004;LINHA 100G OVER ALFA    0501;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
2005;2005;LINHA 100G OVER ALFA    0502;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
2006;2006;LINHA 100G OVER ALFA    0503;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
21143;21143;LINHA 100G OVER ALFA    0504;5,1500;5,2015;5,2530;5,3045;5,3560;5,4075;5,4590;5,5105;5,5620;5,6135;5,6650;;;
